key,n_excluded,pred_y1,pred_y2,pred_y3,pred_y4,pred_y5,plateau,model_plateau,anchor_level,n_local_mature,proxy_used,region
papabear_000353::5,1,4803.82690549706,5532.893267901068,5501.148058788806,5463.532504289465,5447.04260560833,5673.547230065644,6825.9256468518015,5935.153846153846,7,True,South
paradisebay_000076::2,2,5108.912814043954,6171.006232196938,6182.572422643611,6076.74929102118,5988.10496443248,6399.270988125349,8115.981537153152,6368.6,9,True,South
patsnustar_000483::1,1,10098.704323085412,12617.32266573615,12906.289411283751,12905.827897453944,12805.886548342603,13183.558212787724,8831.821139415448,13539.307692307691,3,True,South
pelicanauto_000399::1,1,5701.023566361844,6538.757877971802,6382.860114961327,6173.698515354695,6060.453154358743,6698.135947733407,7973.723008319044,6613.7692307692305,5,True,South
pelicancw_000512::1,1,7119.5140363221435,8443.432195494328,8499.27408913536,8484.021878808366,8455.717251475464,8718.679409775123,8718.679409775123,,0,False,South
peppyscw_000491::1,1,6242.061468067535,7613.080525920462,7898.961485179042,8180.40476522956,8315.574771616215,7912.102840653336,7912.102840653336,,0,False,South
peppyscw_000491::3,1,6490.0568533682335,7661.432642191118,7696.855630454923,7676.302615191827,7650.610948766305,7902.605656704854,7902.605656704854,,0,False,South
piratescove_000559::1,1,6887.267520486922,8253.261744766329,8158.834904280838,7904.372452080451,7737.347564766705,8542.92667518752,8542.92667518752,9816.319230769232,2,False,South
presidentialcw_000589::1,1,6948.074733690796,8655.2123026481,8781.38636034534,8697.829999885771,8589.577403364898,9037.735884213136,8245.158084906405,9382.153846153848,14,True,South
presidentialcw_000589::2,1,6852.861420949944,8672.7806877472,8806.739134844418,8654.63103565881,8486.838055282095,9087.429248291612,7484.506219241989,9614.153846153846,9,True,South
pridec_000401::1,1,6473.614196034333,7624.550098659463,7965.131572401354,7909.400096471439,7937.792496843163,8061.584309706277,8061.584309706277,,0,False,Midwest
purecw_000503::1,1,7208.17620153664,8421.054977681566,8421.962855664604,8382.628283737735,8354.368094964502,8664.736319402013,8664.736319402013,,0,False,South
quickandcleancw_000262::2,1,6926.660816192502,8472.110089167974,8693.590962042237,8818.996604670023,8846.17884541706,8810.530800211907,8694.17584537198,9228.46153846154,3,True,South
quickjetcw_000314::1,1,5743.461731579816,7100.679716732518,7130.18289588001,6970.29255084155,6833.950226795889,7402.080620063011,7402.080620063011,7060.846153846154,1,False,South
racerclassiccw_000389::1,1,5484.5340462502645,6711.74761447429,6598.926085380125,6297.8226329198515,6106.764660796262,6980.676855909475,6717.504006659383,8152.384615384615,7,True,South
racerclassiccw_000389::2,1,5651.405258220623,6846.211429450356,6863.18441106183,6747.342456273095,6649.067232286498,7104.1844863327615,8700.36564090341,7118.076923076923,4,True,South
racerclassiccw_000389::3,1,4691.9857694485045,5835.214711386583,5917.874118701074,5880.477177132651,5827.7806754658095,6090.898938717334,7499.287063495806,5753.217948717949,6,True,South
racerclassiccw_000389::4,1,6100.87064918012,7189.283237376396,7352.44822486433,7553.541298374079,7666.729019643904,7412.503582062044,7412.503582062044,,0,False,South
racerclassiccw_000389::5,1,4851.388608230233,5994.982265701566,5962.9805673029905,5765.969128349555,5626.928627192535,6248.795411364161,6654.8202898503705,7118.076923076923,6,True,South
racerclassiccw_000389::7,1,6825.559546047357,7821.268008843316,7755.4781164757005,7689.605973120701,7663.321419705459,8010.088674754525,8010.088674754525,,0,False,South
racerclassiccw_000389::8,1,4635.467323382879,5756.975421861857,5764.63709453518,5627.617941242198,5524.007511135188,6007.398297187293,6069.6254593144595,7118.076923076923,6,True,South
racersedge_000279::2,2,5593.185929637639,7157.373380024779,7455.853320496248,7582.46027075429,7583.871660719065,7517.425518961575,7517.425518961575,2831.6923076923076,1,False,South
racewaycw_000646::1,1,5799.345253498374,6815.1069885926545,7112.015475049673,7057.006434637708,7082.562422614022,7203.725068158955,7203.725068158955,,0,False,Midwest
radiantcw_000133::4,1,10060.603262831994,12877.474996900184,14775.831580357908,17612.632626627663,19469.973744854695,13526.023175010609,9516.49912799143,14764.272727272728,5,True,South
radiantcw_000133::5,1,7292.623822255435,8663.671450300613,8604.974297653602,8411.728983037345,8277.622026070396,8949.710449429534,8949.710449429534,7131.3108974358975,2,False,South
radiantcw_000133::6,1,8465.998208018898,11191.07709029116,11973.43938310216,12533.551039623691,12718.506469760663,11834.155816415236,10802.386362715495,11344.384615384615,12,True,South
radiantcw_000133::7,1,7282.902552530293,8415.763378700505,9204.201754726611,10645.029820651169,11653.583058666549,8636.563535684507,8636.563535684507,11395.323863636364,2,False,South
radiantcw_000133::8,1,12115.909268783527,15728.122877802278,16433.77592755125,16691.86727100582,16656.987373998585,16569.499135689945,9948.857980470808,19183.30769230769,9,True,South
ranchocw_000526::1,1,4923.082013856644,6468.984651146246,6557.989891438764,6292.776482268621,6296.603888012384,6634.24260942512,6634.24260942512,,0,False,West
revexpress_000340::1,1,7257.358190200768,9235.999323793929,9626.259805650536,9826.66469938057,9854.882515239302,9689.199592726647,9019.118620099109,9659.53846153846,9,True,South
ridethru_000552::1,1,7117.293852809659,9761.246184518895,10048.678339783148,9772.155769163695,9780.122610448938,10087.573576689434,7480.559662275885,11257.307692307691,8,True,West
riflecw_000534::1,1,5081.956819546392,6985.477183508144,7204.6304516949085,7017.899080374379,7028.491883781182,7221.831294300254,7221.831294300254,,0,False,West
rinsemyride_000430::1,2,3745.049186812366,4432.891346984427,4298.661740252496,3958.780468593569,3951.1186106781656,4454.286455908455,4454.286455908455,2231.230769230769,7,False,West
rinsemyride_000430::2,1,3530.5510466687415,4160.651112164621,3991.3397615478166,3615.4772320247353,3576.5125529657694,4176.9002274062395,4176.9002274062395,2018.1153846153848,6,False,West
rinsemyride_000430::4,1,3154.7684413552274,3862.576962984245,3808.6664445577903,3568.8463890639396,3571.342899090976,3908.0355209994186,3908.0355209994186,2857.769230769231,7,False,West
riptideneuse_000337::1,1,9404.22214857463,12061.62593214692,12694.933332744078,13111.120516654051,13234.09912056221,12674.532452772166,9121.36965710786,13474.060897435897,4,True,South
riptideneuse_000337::10,1,7582.825733675425,9466.65704746434,10094.523183792588,10801.443552201034,11175.700342207849,9889.81656354484,8510.278028632158,11771.0,7,True,South
riptideneuse_000337::11,1,7241.014560788331,8739.172886125993,9775.857271806068,11470.283390418846,12610.864824698025,9060.729573939743,9060.729573939743,,0,False,South
